AccountId,followers_count,following_count,is_spam,number_of_posts
5073811590,700,569,True,6
5060260874,159,489,False,6
2135365957,242,794,True,6
5187176404,882,5,False,6
5069667249,820,361,True,6
1655149080,248,566,True,6
5064502831,946,422,True,6
5257868048,738,15,False,6
3973476413,573,122,True,6
5042330520,558,453,False,6
3978445064,294,574,False,6
5104870601,446,210,False,6
3848667384,714,302,True,6
2672349047,223,734,True,6
3975878885,990,518,True,6
3995639349,520,428,True,6
3973500870,235,620,True,6
5057073736,721,752,True,6
2682314143,333,50,True,6
5106283885,863,668,False,6
2869759134,582,681,False,6
5082548021,580,867,False,6
5098783178,560,696,False,6
5088670592,699,90,False,6
2177046792,332,139,True,6
5248102536,601,274,True,6
5105725462,983,311,False,6
5261883531,886,978,False,6
2998923377,390,260,False,6
3634759830,883,797,True,6
3975928686,125,354,True,6
5090133805,619,811,True,6
3177255652,848,450,False,6
3947721057,247,520,True,6
1810813977,362,8,False,6
3101260325,352,996,True,6
3861077723,606,833,True,6
5172633599,39,593,True,6
2292307674,596,600,False,6
2746939514,854,93,False,6
2840225904,44,137,True,6
5212694418,74,548,True,6
5062304821,988,512,False,6
1308529417,938,255,True,6
2601267387,981,728,False,6
5096824308,764,872,False,6
5077515642,567,456,False,6
2731257231,603,790,True,6
5105720594,155,889,True,6
5083992044,451,876,True,6
5081812017,173,10,False,6
5106437557,265,438,False,6
3700517822,247,667,False,6
5100589962,499,129,False,6
5095688244,601,605,True,6
5062184671,753,835,False,6
5077281590,404,629,False,6
5117320738,675,611,True,6
5319961288,359,603,False,6
5347784720,718,17,False,6
3579613465,685,116,True,6
3324151972,980,693,True,6
3324165972,82,324,True,6
3061987005,114,769,False,6
5230133937,154,877,False,6
5296617529,628,855,False,6
5083468443,315,715,True,6
2381918034,105,901,False,6
2880140217,193,401,False,6
5258621784,354,749,True,6
5071502870,733,580,True,6
3978471593,256,651,False,6
2199615635,947,661,True,6
3938504861,588,282,True,6
3978483903,403,109,False,6
5205326549,199,303,True,6
3969607528,327,154,False,6
3981583076,645,405,False,6
3973477099,132,791,False,6
3883562982,84,399,False,6
3975881526,628,109,True,6
2998683064,904,553,False,6
5098414958,147,112,True,6
5041589999,558,924,False,6
5144720294,505,475,False,6
3900113923,890,271,True,6
3045027254,421,897,True,6
3043752732,367,280,True,6
3045366172,40,959,True,6
3045178614,164,994,True,6
2920597644,536,536,False,6
3044841372,4,835,False,6
3043775924,953,433,True,6
3044632790,181,248,False,6
3044901064,279,877,True,6
3043629054,863,254,True,6
3045340930,830,681,True,6
3044650242,509,761,False,6
3043489774,566,326,True,6
3043463034,825,650,False,6
3044947214,391,615,False,6
3043418250,85,317,False,6
3044193412,515,384,True,6
3045052072,342,815,False,6
3043695240,988,844,False,6
3043815342,511,420,True,6
1726309810,169,965,True,6
5086898199,343,826,False,6
5090189508,542,702,True,6
5144014936,537,112,True,6
5309876290,947,206,True,6
5284979106,382,496,True,6
5345555747,47,886,False,6
5260972813,551,528,False,6
3060490824,22,213,False,6
5077651798,661,968,True,6
3820886572,272,571,True,6
3304196022,799,938,False,6
3808729392,32,443,False,6
2554830312,767,254,True,6
2951422575,977,651,False,6
2199307335,10,726,True,6
3243255614,785,836,False,6
2619630535,436,111,True,6
3103520265,635,917,True,6
3318784980,102,753,True,6
3194594041,191,729,True,6
3074100523,804,81,True,6
2631656101,895,88,False,6
1857931110,104,783,False,6
2571745667,423,891,False,6
2734884340,1,407,False,6
2422852880,167,509,False,6
2165969123,313,593,False,6
3026023305,763,681,True,6
3849732472,73,141,False,6
2720144031,262,340,False,6
5173694869,245,515,True,6
5311645656,575,561,False,6
2334877932,880,175,True,6
2871826512,183,192,True,6
5210655638,849,963,False,6
3299112545,783,100,False,6
2032799073,864,128,False,6
5057713919,914,369,True,6
5062780839,43,884,True,6
2998867723,488,78,False,6
3901620085,801,270,False,6
2922468311,701,759,False,6
5329230688,728,315,True,6
2783296727,851,902,True,6
5127917915,993,945,False,6
5329488533,339,193,True,6
1049531633,283,336,False,6
3518881655,525,240,False,6
5033427306,958,483,True,6
5105730062,716,592,True,6
2699765364,555,458,True,6
3937747844,660,95,False,6
5038501516,428,151,False,6
1102624175,376,22,True,6
3667730530,313,997,False,6
5330767439,519,206,False,6
3018237925,375,451,False,6
1834638192,784,595,True,6
5162213129,210,500,False,6
2616489793,840,124,True,6
2557225892,113,12,False,6
3608528054,565,331,True,6
3964701781,283,140,True,6
5327254903,902,97,True,6
5327564746,569,924,False,6
3019586965,69,118,False,6
5179500971,59,33,False,6
5223476283,50,880,True,6
2454094535,19,726,True,6
5187828060,891,450,False,6
5318600961,559,679,False,6
1386123087,289,141,False,6
5315555502,694,391,True,6
3124083152,215,526,True,6
3976548462,403,128,False,6
5078896184,477,760,False,6
5163051630,29,792,False,6
5319591900,831,714,True,6
1945055952,569,392,False,6
3982367494,574,669,False,6
5056341752,17,322,False,6
5321173572,570,325,False,6
5184667681,318,681,True,6
1769125692,82,474,False,6
2504184312,425,945,True,6
3820959457,689,204,True,6
3885187080,387,778,False,6
2931057613,345,803,False,6
5282580086,514,636,False,6
5149014000,586,166,False,6
2772298545,154,939,True,6
2351640533,295,219,True,6
1105392373,495,230,False,6
2093988077,987,553,False,6
3442006374,148,108,True,6
3942577723,596,483,True,6
5321370302,834,414,True,6
2017031421,802,918,True,6
2053853607,134,719,True,6
3903485443,778,73,True,6
3516961607,352,560,False,6
2657515091,745,443,False,6
5308123314,59,508,False,6
3185806740,413,452,True,6
3311168447,595,154,True,6
5347132735,266,821,True,6
2010507225,315,662,True,6
2254719887,560,917,True,6
5349947636,248,790,False,6
5281304213,610,414,True,6
5022546142,284,449,True,6
3055218121,301,68,True,6
5222090509,817,137,False,6
5230708315,83,897,False,6
2715663235,420,73,True,6
5235387277,46,618,False,6
2518319807,800,262,False,6
5211547038,166,657,False,6
1338449901,370,795,False,6
5303170991,690,419,False,6
5331952605,507,341,True,6
5172269110,409,924,True,6
5338910268,271,644,True,6
5338412459,379,73,True,6
3160556233,922,915,False,6
5186349291,860,785,True,6
3655007084,377,41,False,6
3627154762,946,212,True,6
3474425220,680,39,True,6
3026144821,757,151,True,6
2984324153,480,436,True,6
5274673976,575,737,True,6
3978480289,366,69,True,6
5067201684,944,802,False,6
3852359559,203,61,False,6
3523671205,963,830,False,6
3390034770,161,331,False,6
3523687831,338,606,False,6
2836995110,503,650,False,6
3194924557,550,639,True,6
3045433544,164,443,True,6
3001688483,589,504,False,6
2099176022,387,970,False,6
2382503884,833,888,True,6
2285139903,750,776,True,6
2253897941,494,490,True,6
3839531228,73,509,False,6
2478009032,619,857,True,6
5287070185,369,956,False,6
5306453594,865,694,True,6
5293104894,649,850,False,6
5111833956,187,853,False,6
3941729222,445,570,True,6
2940535723,123,188,False,6
5274549020,680,420,False,6
2286464200,252,619,True,6
3772034585,335,92,False,6
5209661510,866,63,False,6
5110405149,512,139,False,6
2597016504,185,205,False,6
2598674115,214,256,True,6
5047247357,573,875,False,6
3209564490,88,836,False,6
5046083179,207,129,True,6
5174052916,3,974,False,6
3203025752,754,121,True,6
5112246118,614,38,True,6
3947703978,925,645,True,6
5111763109,714,860,True,6
3756197881,242,455,True,6
5140867170,621,303,False,6
2669004212,595,803,False,6
3961391044,69,129,False,6
3944687907,140,444,True,6
5101636384,312,746,True,6
3975834837,665,277,True,6
3979326142,319,890,False,6
1609722615,856,153,True,6
5101891048,311,814,False,6
5064936324,567,864,True,6
5035787646,548,622,False,6
2787848567,177,362,False,6
3750840570,807,848,True,6
3310638413,881,213,True,6
5102020124,137,6,True,6
1761652111,109,547,True,6
3934506169,662,425,False,6
5045032631,261,426,True,6
2192897294,465,76,True,6
3941417368,976,963,False,6
5118695369,825,895,False,6
2642721511,457,285,True,6
3686537523,677,599,True,6
2056367673,672,558,False,6
3860140463,495,624,True,6
5046965779,45,401,True,6
3940371609,616,597,False,6
1163231607,485,646,False,6
5111093826,18,606,False,6
3077896051,758,289,False,6
3850453067,721,638,True,6
3885180496,416,938,True,6
2478306725,974,634,False,6
5100357224,115,932,False,6
1439148921,713,234,False,6
3843058808,11,206,True,6
3182408223,247,559,False,6
5108134915,127,147,False,6
3585137084,911,382,False,6
3753931983,664,584,True,6
5088905410,509,137,True,6
5045451449,289,958,True,6
5041128126,19,195,False,6
3118633165,936,175,False,6
3833155926,449,925,False,6
5077634733,354,499,True,6
5129181102,758,897,False,6
3944816829,93,944,True,6
5062566050,205,560,True,6
3066783792,245,832,True,6
5216336566,925,295,False,6
2307559664,856,282,True,6
3627317792,71,269,True,6
3557204421,794,305,True,6
1767385783,7,314,True,6
5043258053,103,821,True,6
2309592705,753,574,True,6
5327940246,171,537,True,6
2204657397,765,387,True,6
1837621852,541,629,True,6
5333511659,416,794,False,6
2909721065,144,25,False,6
2442826317,668,73,False,6
5119038855,824,833,True,6
3841885858,505,598,False,6
2169278891,425,499,False,6
5110103868,947,630,True,6
1723993620,199,718,True,6
2789942064,339,659,False,6
3978380970,937,429,True,6
5303913845,899,139,True,6
3983638126,942,542,True,6
5221828573,232,658,True,6
5223281352,384,560,False,6
3797995284,736,648,False,6
3634460072,518,716,True,6
3319982475,185,872,False,6
3319937091,335,732,False,6
5124011441,825,49,True,6
3931186684,82,834,True,6
5041547468,557,335,False,6
3067196470,960,221,True,6
3068371790,746,733,True,6
1782481402,851,3,False,6
5164793009,206,832,False,6
3882362233,59,951,False,6
3935347431,644,507,False,6
1774326825,884,843,False,6
3975860524,479,619,False,6
3904799922,859,414,True,6
5320173997,898,62,False,6
5107077705,561,905,False,6
5071462909,671,124,False,6
3922158811,317,504,True,6
3957090292,48,409,False,6
3544383547,136,201,False,6
3720743530,314,869,False,6
3523830685,429,830,True,6
3044002910,480,314,False,6
5373418401,721,355,True,6
5143330537,211,704,False,6
5286859655,541,571,True,6
5072533371,92,265,True,6
5071409849,220,902,True,6
5074305123,442,401,False,6
5092032167,727,991,True,6
5141647564,789,576,False,6
5111778618,804,490,True,6
5070882743,757,470,False,6
3816863615,938,844,False,6
5298923705,445,269,True,6
5317954836,54,528,False,6
5072421147,616,59,True,6
5216435934,40,237,True,6
5303767775,386,606,False,6
3105848873,716,650,False,6
1320530591,395,207,False,6
2714503271,593,730,False,6
5316761502,178,396,True,6
2194632754,858,791,False,6
5082267936,318,736,True,6
5306457988,384,62,False,6
2295081627,505,239,True,6
3197341314,678,963,False,6
5291056472,61,129,False,6
5079711362,685,992,False,6
3099318357,917,378,False,6
3208407723,781,923,False,6
3252494090,903,790,False,6
5306460655,999,437,True,6
5068381221,207,388,False,6
3626114840,791,887,False,6
3987938647,984,340,False,6
5109034298,869,340,False,6
5097854757,161,540,False,6
5112168380,769,677,True,6
3950998232,534,70,True,6
2262420010,405,608,True,6
3977187886,591,517,False,6
3889035933,120,814,False,6
3730198227,688,902,True,6
3218626204,56,366,True,6
1117667961,504,744,True,6
1971183645,925,455,False,6
2931871664,77,230,False,6
3904496514,258,264,True,6
3286134312,993,182,True,6
3855087141,768,550,False,6
2820239674,27,276,False,6
3080431343,299,957,True,6
2735472063,91,480,True,6
3197307254,458,451,True,6
2960642917,859,675,True,6
3607000362,655,400,True,6
3203093390,781,881,True,6
3925490282,459,699,True,6
2944190123,499,950,True,6
2254279420,926,508,False,6
3529426925,501,803,False,6
3913984570,166,415,False,6
3064008475,920,114,True,6
2835985412,992,356,False,6
3558099935,695,207,False,6
3579681622,235,442,True,6
3211665524,515,208,True,6
1749130842,853,125,False,6
3045176560,339,537,False,6
3044301834,573,541,True,6
3978682126,19,683,False,6
2571262585,74,573,True,6
5035984434,665,276,False,6
5283663844,211,855,False,6
3803345144,651,622,False,6
5075008035,695,540,True,6
2742561072,191,315,True,6
5062276558,563,661,False,6
5044211864,562,900,False,6
3973476742,113,170,False,6
3179447347,678,921,False,6
3978460135,715,288,True,6
3941377202,189,914,True,6
5059263097,567,694,False,6
2710924722,888,471,True,6
5241672660,277,940,True,6
2839627795,343,425,True,6
5230217486,511,857,True,6
2660978965,182,458,False,6
3282385790,851,833,False,6
5177724194,839,260,True,6
5177094424,655,616,False,6
1624263875,406,726,False,6
5118703881,943,721,True,6
1006360645,430,654,False,6
2879817570,404,434,False,6
3518219545,929,375,True,6
1438903177,43,207,False,6
2919599042,296,118,False,6
2920242662,222,166,True,6
2789839582,156,184,False,6
3914297013,94,13,True,6
3509489221,834,805,True,6
2919336732,742,834,False,6
3835205812,438,538,True,6
3964598142,968,876,False,6
3964497124,811,150,False,6
3963466247,8,29,False,6
3964367594,986,926,True,6
3930721771,640,340,False,6
3033813845,439,144,False,6
3960933787,830,747,True,6
3961034628,976,45,True,6
2249565652,239,952,False,6
3963007904,155,181,True,6
3960632976,88,256,True,6
3962727604,73,931,True,6
3959087671,212,805,False,6
3959691095,465,751,True,6
3960352466,631,825,False,6
3958347187,207,607,True,6
2920054862,734,366,False,6
3958495541,380,743,True,6
5000872101,631,268,True,6
3719430140,785,64,False,6
3956028306,350,925,True,6
3957040255,494,523,False,6
3956706543,946,71,False,6
3957424972,570,802,True,6
3958171384,276,50,False,6
3956666141,728,906,False,6
2023958664,564,783,True,6
3952077641,84,899,True,6
3957270194,638,808,False,6
3955378541,296,236,False,6
3951969734,919,360,True,6
3953501788,110,192,False,6
3952541927,93,862,False,6
3952506075,60,650,True,6
3950822056,540,49,False,6
3954571742,637,13,False,6
3954458169,36,101,False,6
2919750840,86,516,True,6
2920319770,338,960,False,6
3951014924,383,856,True,6
3951008932,376,471,False,6
2803686560,642,31,True,6
3951756037,11,988,False,6
3949963224,96,190,True,6
3948781804,192,486,False,6
3951610682,424,128,False,6
3947936348,920,355,False,6
3946214748,112,828,False,6
1426517681,343,145,True,6
3882974522,247,735,True,6
2846792721,490,825,True,6
5000594254,106,181,False,6
3834778759,226,777,False,6
2354036727,909,89,False,6
5211187436,530,371,False,6
3596708707,936,913,True,6
5222026807,106,271,True,6
3085562597,831,503,True,6
5289658460,525,849,False,6
5214275955,393,40,False,6
3841895337,218,731,True,6
1844631582,82,845,False,6
5079007965,201,447,False,6
3635983925,428,38,True,6
3701055090,444,327,True,6
5214131632,227,48,False,6
3200494442,912,439,True,6
5211318929,708,187,True,6
3959482334,224,830,False,6
5138593925,909,877,True,6
3208751953,229,390,True,6
5292411778,589,188,False,6
3831386576,270,607,False,6
2608055283,132,551,False,6
2175297183,793,845,False,6
1866239231,187,486,True,6
5201572586,422,120,False,6
5293812530,53,734,True,6
5261388085,412,643,True,6
3592094153,758,738,False,6
3274958585,406,608,True,6
2152121223,422,712,True,6
1948529943,72,830,True,6
3126554411,6,206,False,6
2212492394,611,906,True,6
2587866427,768,699,False,6
2456019780,177,827,True,6
2900529943,349,255,True,6
1583166401,702,308,True,6
3625832221,127,937,True,6
1976231410,766,725,False,6
2859896420,596,487,True,6
2843816774,406,388,True,6
3637181085,557,639,False,6
1783697175,626,945,False,6
3494786711,500,717,True,6
3780648010,950,932,True,6
5289592017,897,911,True,6
5288481492,273,920,False,6
5282309983,328,731,True,6
3466721844,279,686,False,6
5298586950,776,315,False,6
3738800360,111,699,True,6
2600126831,935,229,True,6
3978464672,156,473,True,6
5117096446,272,887,False,6
5258405438,758,722,True,6
2829231792,913,286,True,6
2034473785,13,608,False,6
3569322031,733,238,False,6
2922842561,338,781,True,6
5336455316,981,606,True,6
5136734722,624,567,True,6
3462085320,936,467,False,6
3280085425,143,201,False,6
3847862280,714,364,True,6
5333848061,565,471,False,6
5315750603,692,926,True,6
3317803427,825,308,True,6
3247111232,694,367,True,6
1996531004,44,739,True,6
5234312705,98,720,True,6
5077015230,800,783,False,6
3274868155,481,237,False,6
5313901055,953,904,False,6
3742292511,667,190,False,6
2181236274,321,107,False,6
3262311370,42,702,True,6
3349782820,139,615,True,6
5073411864,863,273,True,6
5183338292,416,506,True,6
1920869245,725,853,False,6
5047026697,407,568,False,6
2118611320,342,946,False,6
2431452104,933,493,False,6
3310893955,499,822,False,6
2152200295,233,945,True,6
5292169887,371,139,False,6
3884561761,817,149,True,6
5212972237,450,63,False,6
2272748233,851,871,False,6
3121122041,273,6,True,6
3969692547,184,998,False,6
5136749637,962,550,True,6
1593829195,293,371,False,6
3315538715,580,726,False,6
1660045211,177,299,False,6
1101822481,58,269,False,6
2899866063,570,288,True,6
5300316551,105,228,True,6
5033833045,700,494,True,6
5256084993,186,252,True,6
5118451348,750,872,False,6
5256714413,796,897,False,6
2310771730,210,816,False,6
5318061937,609,447,False,6
5298919629,968,472,False,6
5336367893,370,900,False,6
5310666173,492,923,True,6
5067071165,367,912,False,6
5096852100,588,287,False,6
3181299450,375,654,True,6
3256011583,537,511,False,6
5056970679,579,250,False,6
5043066927,510,630,False,6
5059222721,73,282,False,6
3460150984,960,360,False,6
3787397517,211,835,False,6
5257783863,5,195,False,6
5348024491,283,464,True,6
3806692938,271,163,False,6
3777155714,105,693,False,6
5248537957,282,687,False,6
5343798997,983,351,False,6
3976525813,852,140,True,6
2912596557,132,87,False,6
5127344596,183,368,True,6
2994221843,246,601,False,6
5076889674,670,899,False,6
2465532235,149,985,False,6
3168296137,433,628,False,6
3941366793,469,446,True,6
2997962721,481,884,False,6
5350094653,765,143,False,6
2097351380,250,878,False,6
1657305867,975,302,True,6
3912166580,789,984,True,6
2962537522,890,901,False,6
5245761516,625,875,False,6
2085175274,364,303,True,6
5247187126,964,91,False,6
2875911740,661,988,True,6
1643184573,726,872,True,6
3561643614,192,963,False,6
3264049732,242,138,True,6
2396128693,180,712,True,6
2621665967,203,573,False,6
1877978891,5,890,True,6
3215719400,693,311,True,6
2803159540,56,443,True,6
5100800056,870,861,True,6
5306167186,585,571,False,6
5244221133,514,449,False,6
5280801338,700,819,False,6
5204269552,779,988,False,6
5131445667,844,935,False,6
5071646994,717,891,False,6
5080006407,959,960,True,6
2842548984,893,438,False,6
5086449784,890,606,True,6
5126310899,615,735,False,6
5123887716,981,696,True,6
5117730499,674,247,True,6
3928330387,564,857,False,6
3932422687,897,439,False,6
3932624068,552,613,True,6
3928008958,385,833,True,6
3936653296,191,490,False,6
3932635999,426,405,True,6
3798443041,209,22,False,6
3995228435,611,208,False,6
1992614352,702,687,True,6
2153126675,529,602,True,6
3171642205,657,166,True,6
2029764127,496,590,True,6
3314750121,774,163,False,6
1934287260,526,239,False,6
5070216409,445,655,False,6
2709775864,509,795,True,6
2152232153,753,415,True,6
2439355933,675,60,False,6
2826350061,709,982,False,6
3315615281,817,407,True,6
3433219324,930,26,True,6
3133689187,5,986,False,6
1852947392,390,710,True,6
2795656723,448,754,False,6
2742292902,388,785,True,6
2670723202,526,462,True,6
2901630793,903,384,False,6
2670993010,887,399,True,6
5071706336,575,491,True,6
3853875536,419,337,True,6
3919796784,915,916,False,6
3881381906,675,928,False,6
3881392392,432,44,False,6
3863770466,920,317,True,6
3863336057,145,327,True,6
5013922806,50,65,True,6
5041965060,800,164,True,6
3852425253,966,826,False,6
1635577610,398,933,False,6
3894124138,463,751,False,6
3894112363,836,808,True,6
3308680025,720,732,False,6
1807683053,190,388,True,6
5150222022,858,284,False,6
3700429223,237,194,True,6
5227734188,771,758,False,6
5071408144,792,783,True,6
5073557248,159,201,True,6
5143326974,557,962,False,6
5136796021,583,504,False,6
3941358094,371,103,False,6
1953658563,125,313,False,6
1525459210,995,798,False,6
5123263079,230,658,False,6
5105000636,197,885,True,6
5298586302,423,572,False,6
5071617481,171,382,True,6
3910404171,663,453,False,6
1839766092,902,952,False,6
5301910071,494,620,False,6
3479583444,93,919,False,6
5142568466,288,618,False,6
1641645575,783,424,False,6
2323165667,608,457,True,6
3309926043,202,212,False,6
5132608256,624,376,True,6
5210393703,447,835,False,6
5073451502,651,811,True,6
3817050859,96,388,True,6
3151745474,452,849,True,6
5299453302,979,901,False,6
5050835064,726,504,False,6
5251592424,291,534,True,6
3848721993,980,150,False,6
3354032224,759,779,True,6
1938307537,763,515,True,6
5117332382,316,76,True,6
3561923347,270,225,False,6
2483047204,113,251,True,6
5107911040,841,791,False,6
5045584273,83,125,True,6
3672067752,69,47,False,6
5170676131,256,727,False,6
5334918405,281,924,False,6
5332993454,237,248,False,6
3940043788,495,25,False,6
5343732459,718,490,True,6
3692562161,494,314,False,6
2993140341,375,639,True,6
2045071513,25,334,True,6
5120401325,116,48,False,6
1657144662,778,99,True,6
2339137095,523,597,True,6
3497686854,214,685,True,6
2345294400,503,721,False,6
2563185217,894,576,False,6
5331715802,844,121,False,6
3556047825,978,54,True,6
5068928818,331,784,True,6
3880878281,755,530,True,6
5371004180,187,858,False,6
1946260857,262,953,False,6
2650614937,491,431,True,6
3275927661,304,298,False,6
3710981964,700,333,False,6
5326679978,999,758,False,6
5245019473,474,827,True,6
2098941671,283,591,True,6
5073177744,72,263,True,6
2091014945,879,887,False,6
2788175972,575,892,False,6
5314546080,141,766,True,6
3812327126,17,63,True,6
3165168943,465,376,False,6
5034966718,981,520,True,6
2851007977,90,720,False,6
1611629075,796,630,True,6
5318826842,175,76,True,6
3932406527,926,663,False,6
2997861747,782,970,True,6
5081630645,180,124,True,6
3120422144,293,797,True,6
2970074555,911,228,True,6
5032077910,942,436,True,6
1077746441,461,618,True,6
5148367786,64,165,True,6
5088042882,311,285,False,6
3445023740,281,838,True,6
5036009749,164,898,False,6
5270253626,224,784,False,6
5236616397,965,950,False,6
3024958737,30,45,True,6
2701906752,471,34,True,6
5191915862,427,830,False,6
2858230120,221,868,False,6
2104603021,692,948,True,6
3201931027,932,841,True,6
3976005679,915,550,False,6
2940735225,116,239,True,6
2885036047,441,148,True,6
2548506532,288,388,False,6
2997383380,850,517,False,6
5260613821,855,638,True,6
2518251771,677,278,False,6
1767752725,836,989,False,6
5280668580,802,589,False,6
2286130554,649,618,True,6
3222354090,135,580,True,6
2494315940,490,478,True,6
2207492593,384,163,True,6
3220605831,853,189,True,6
3718371255,339,607,True,6
3833216939,288,834,True,6
3477513835,884,138,False,6
3919801596,194,316,False,6
3782164123,785,864,False,6
1118941687,16,302,True,6
2712541334,245,927,True,6
1979263391,88,129,True,6
5238938836,887,341,False,6
3967979982,327,410,True,6
3052953825,306,908,True,6
2923660051,721,225,True,6
5263438479,348,992,True,6
1796976901,559,988,True,6
3891888326,618,711,False,6
1858888160,618,792,False,6
2437628197,108,531,False,6
2975419203,971,296,False,6
5233485175,171,331,True,6
2720634321,195,12,True,6
2485531560,490,795,True,6
1833936924,182,962,True,6
1821298173,656,898,False,6
3085434387,694,30,False,6
3880167658,678,796,True,6
1051557071,96,381,False,6
5187514075,444,298,False,6
5248177309,737,845,False,6
3294379071,361,374,False,6
5365265295,303,421,False,6
1937035695,720,237,False,6
5347514708,185,468,False,6
3320803583,363,283,True,6
5287023028,336,162,False,6
5032309056,474,601,False,6
5320636488,12,424,True,6
5148717477,588,858,True,6
2145235680,522,864,True,6
5044455613,738,688,False,6
5352454638,39,60,False,6
2638164053,321,435,False,6
5282112716,676,408,False,6
5139138685,923,386,True,6
3992525693,569,78,False,6
3229844641,285,527,False,6
1654380045,613,156,False,6
5301877699,125,871,False,6
3723417044,917,906,False,6
3845977864,846,869,False,6
2618829195,728,910,False,6
5274063096,128,314,False,6
5275205943,150,454,False,6
2176115724,685,420,False,6
1935253670,206,639,False,6
3089526392,957,356,False,6
3295780624,729,96,True,6
5130859417,941,164,False,6
3805492777,530,294,True,6
5251882592,663,480,True,6
3819156349,123,400,True,6
3608453947,965,452,True,6
2138858780,104,755,False,6
5203153261,743,991,False,6
5313701712,710,396,False,6
5175816162,337,599,False,6
1107056412,317,711,False,6
5314984588,800,527,False,6
2146140702,401,681,False,6
3995454722,495,556,False,6
5286879878,773,109,True,6
3593674304,372,855,False,6
5183793119,768,891,False,6
1873223152,847,43,True,6
3626341565,245,287,True,6
5286162816,785,476,True,6
5135110317,110,950,False,6
5029735986,983,800,False,6
5316217089,909,251,False,6
5285279489,291,645,True,6
5072533334,797,326,True,6
5292430996,409,607,False,6
5127344885,962,941,True,6
5034522259,508,731,True,6
3702134467,72,247,True,6
5086658246,724,940,True,6
2810874992,608,587,True,6
3920801652,566,344,True,6
3877135319,925,54,False,6
2805250182,528,611,False,6
5000235202,558,963,True,6
3044852532,895,58,True,6
3044553844,111,129,True,6
3044151144,706,925,False,6
3044617154,326,8,True,6
3045208904,112,947,True,6
5118252888,131,188,True,6
5240357898,709,475,False,6
5249614609,204,212,True,6
5350777876,276,73,True,6
5097795709,772,243,False,6
3996516648,787,102,True,6
5230957083,685,171,True,6
2690793631,909,188,True,6
3915781691,86,476,False,6
5306174138,111,949,True,6
5143896826,854,43,True,6
2059837047,968,200,False,6
2017998315,858,752,True,6
5134419604,26,919,True,6
5216946686,77,924,True,6
3826580644,20,440,True,6
5255955948,752,551,True,6
2105641641,780,207,True,6
5041482958,439,974,True,6
3444974910,666,42,True,6
3978635726,523,806,False,6
2121759241,427,275,False,6
5043323631,902,942,False,6
2193893190,742,369,False,6
2084784831,220,577,True,6
3218836710,232,328,True,6
3118030901,52,886,True,6
3893991793,376,263,True,6
2694889605,359,317,False,6
3909109509,921,908,False,6
5123327384,870,878,False,6
2662963271,939,563,True,6
1811158527,421,46,True,6
3236536840,600,720,True,6
2676541711,269,601,True,6
2513203001,118,566,True,6
2456388355,116,630,False,6
2096832663,75,480,True,6
1306801745,7,366,False,6
2704563227,523,348,False,6
3156064942,215,429,True,6
3317564753,498,540,True,6
2657575173,367,313,False,6
3479181442,921,54,True,6
3284946071,467,865,False,6
3179947343,782,334,True,6
5112396013,798,348,True,6
2519975011,963,720,False,6
3905166101,414,500,True,6
3824744895,685,79,False,6
3085298401,217,947,False,6
2657981843,618,507,True,6
2862648170,181,576,False,6
2711780624,244,506,False,6
5057220430,320,87,True,6
3959627367,490,519,False,6
3104911425,849,722,True,6
3784657402,169,330,False,6
2001673040,441,391,False,6
5015864594,381,306,False,6
2718639310,987,820,True,6
5091140075,513,748,True,6
5086880779,188,930,False,6
5032372913,913,644,True,6
5115464117,502,730,False,6
5081563197,513,71,False,6
5079198060,178,457,True,6
5066338158,291,520,True,6
5067837293,920,979,False,6
5089998884,946,756,True,6
3501746083,811,283,False,6
3848643189,846,377,False,6
3887182864,156,508,True,6
3881425967,528,355,True,6
3867269587,763,187,True,6
3523789713,260,421,True,6
3904917427,551,304,False,6
5032131350,986,944,True,6
1835124564,489,644,False,6
3750889071,670,278,True,6
3884836742,66,108,False,6
3814843022,222,804,False,6
3934258780,90,693,True,6
5299325786,455,253,True,6
1603992647,383,442,False,6
5299019906,599,90,True,6
5281222573,390,582,False,6
5329507320,712,664,False,6
5269057423,19,101,False,6
5079338493,607,766,True,6
5293599115,542,761,False,6
5306883226,33,970,True,6
5302125349,524,630,False,6
5306451907,155,423,True,6
5273984150,246,405,False,6
5127438962,759,541,True,6
5236536456,747,702,True,6
5122337232,271,770,False,6
3155291905,487,885,False,6
5292708234,950,274,True,6
5171620082,135,683,False,6
3975906257,748,422,True,6
1871877811,186,929,False,6
5195067655,955,607,False,6
5183546007,523,580,True,6
3497479944,722,196,True,6
5144370035,98,605,False,6
1570742620,22,450,False,6
5017737475,383,134,False,6
3794231150,25,503,True,6
5082620133,85,567,True,6
5112273037,144,863,False,6
5096746599,679,412,False,6
1871054417,220,179,True,6
5087583254,433,265,False,6
5121033219,429,662,False,6
5087936095,453,727,True,6
5091205282,554,53,False,6
5111631018,443,330,True,6
5034254991,807,890,True,6
5066357584,967,925,True,6
3927593240,879,387,True,6
5014327478,778,348,True,6
3436621820,975,35,False,6
5067573055,396,623,False,6
5078091189,589,349,True,6
3224093585,67,904,False,6
5090188718,122,340,True,6
5090388587,900,691,True,6
5090117568,451,557,False,6
5043426791,855,16,True,6
5084475953,195,496,True,6
5084437902,828,334,True,6
5082941838,327,15,True,6
3983676264,614,226,True,6
