AccountProfileID,BlockID,BlockCount
5323069984,219612,50
2475965155,298247,32
5064950356,247151,32
5297907311,278212,10
2838822034,591811,49
5200546649,386286,37
2455099304,853787,34
5100164837,424064,19
5227606645,555411,11
3198171532,656554,5
5347099766,994534,20
3779240151,743036,11
5350896211,396130,8
2463934675,992796,12
5176491911,283999,33
5292961981,796646,39
3700101242,861102,1
3310287273,620524,4
5126223090,990235,39
5095053824,303499,43
3829908529,940462,1
5324198374,698989,2
5083702448,919950,33
2741903973,227376,9
5172307108,677413,15
3956815049,610420,39
2674384310,674992,46
2093690245,288749,5
5316714283,651705,32
5302863397,404563,48
3003838127,177420,42
5230495152,724113,47
3879317733,249727,32
1669843392,197352,1
2039656921,143152,35
5329215500,742760,43
5302117090,428254,6
5108838884,609584,17
5289229144,310592,36
3134759001,331924,5
3879660421,808527,47
5326591960,983150,27
2282417643,617719,4
1117413053,975125,8
5143348640,619189,19
5128391338,303657,22
3891769809,212636,6
2536310627,430512,29
1978476743,485623,42
5227450928,896220,19
1812919511,270585,20
2827037043,294326,29
3924775534,135498,48
3978499749,193762,10
5288812128,888958,23
3973007732,202804,50
3973480582,108700,32
5115539674,542323,10
1946631250,307134,40
3044135860,256518,23
2745869890,136906,15
1789534670,206970,23
5310461261,570247,34
5063933605,648273,42
3053635795,163334,50
2199311910,988414,14
5033674569,809774,17
3982925135,530835,39
2808913067,332192,31
5180351884,227721,16
5343099148,664403,2
2687105204,307375,5
2838640630,378083,33
5369300671,714166,43
5336090057,332254,45
1960937667,870645,16
1883413551,970706,49
2603529657,663171,2
3943177739,206922,41
5369993698,684555,46
5357679922,340165,9
3713048751,873573,50
3592316740,674468,33
2407323253,902580,11
2624804173,712417,17
2961725253,229963,49
5308987031,177169,25
3860632922,430736,47
2145513763,193886,44
3607385182,118868,12
3317135475,170163,5
3869298874,809498,48
3759814613,319176,49
3921591461,367202,33
2216027857,789781,34
3889156175,437531,35
3783938307,374750,45
3973500737,661695,40
5344632256,368971,31
5338426213,794244,32
2181587830,823845,39
3401161472,641096,12
3978253911,674498,18
3585498425,492459,35
2277172335,258899,32
3888088577,448945,28
2193710172,207656,24
5332082328,582700,7
1974255887,476079,8
1785504447,209673,8
3870893861,440231,46
2596998184,609589,17
2257456385,404736,25
3825680921,108403,2
3985253215,511163,6
3022857667,712723,3
1925179333,946385,0
3956991808,635343,34
5338425885,443327,15
2286861670,158401,15
1634401881,774983,41
5021115952,245561,39
2188482074,702429,15
5336089730,744638,27
3241803312,549152,43
2150860295,617821,25
5302260922,642983,1
1881284231,573591,5
1810871920,241498,32
2677961415,185545,13
3116551445,259130,42
3486254235,990133,29
2891132051,119095,6
2843087585,240145,35
5064518959,832832,26
5036074337,918207,1
5087821017,254612,27
2998906137,588380,7
5056862826,551152,11
5290448680,829298,2
5227361967,613005,32
5238428507,442432,45
1822805671,483397,4
5039341298,718719,41
5306454570,836762,3
5306381565,775882,4
5307252980,276723,20
5058637063,495019,48
5276791470,589173,20
3241108642,480893,10
5073223492,353335,25
5237487980,693363,18
5089572921,962918,43
5046601404,906448,48
3825101644,811783,1
5083013634,382057,46
3982179334,756936,35
5109935000,178118,7
3672312200,186917,15
5071643789,519738,16
5086887834,814518,1
2641180540,594402,30
5090922203,239076,22
5031080746,382087,12
3880412142,925630,1
3824457021,166189,14
3881441052,330372,16
2498196605,992767,23
3886851106,609242,41
3808981130,159107,1
3264608970,335208,9
3616618341,628690,50
3785196801,654907,28
2106521253,342664,41
2103565777,438583,12
1764639177,726000,6
3653518961,655886,48
3194770270,145080,17
2388926621,558893,20
3662957712,299255,0
3228064784,569049,2
3295922741,645620,4
2417721412,850714,1
3044884352,105732,25
3325467790,423622,30
3200185910,696055,26
3172244560,694617,2
3038601692,465210,24
1901824153,692097,17
3198446514,985816,32
3182104564,659582,45
3014353270,306104,36
3174890564,662725,31
3198103070,578976,33
3160522300,255210,4
3178569312,595059,38
3192561542,178788,45
3226904835,387631,2
3199302584,191488,42
3188226004,119468,33
3151883514,462847,21
3182405782,702246,37
3186694712,628577,48
3223711985,824529,33
3172847852,228053,38
3187678340,601325,45
3171192694,910098,1
3071438145,245167,23
2349416591,759165,43
2873936222,108199,16
5131065311,633134,13
5299332371,237212,26
5037478097,169710,50
2926792654,884260,33
5358681778,725259,20
5108572345,849397,45
5315516038,702702,33
5174515981,506352,13
1810379817,906212,20
2479667583,514026,36
5237955144,395266,29
2135660105,175792,1
3320906661,748566,19
5302119327,457089,4
2671717060,477196,44
5312234521,153608,40
2349228275,834302,33
3975904414,243896,37
5320177582,665734,29
3239186115,802627,0
5320636711,513747,11
5329859275,614495,21
5343404438,633742,7
3223638424,641200,39
3978638842,592264,16
5127538982,950780,46
5231991178,582534,33
5045616296,259871,22
5299327567,248823,8
5314245015,926003,11
5129054067,913175,7
1997806403,313051,5
1880596445,484948,23
1365738941,255992,11
5281029853,250750,28
5289215194,412286,39
2891324827,552406,23
5268310527,145668,34
3516360370,452480,28
2992480733,262495,14
5096921939,650256,37
3876724891,580412,3
3877090856,279462,37
3714949710,334002,31
1767553161,986289,30
2998894637,796587,31
3995980086,414051,49
3973479658,260878,3
5354253576,987056,9
1821498400,170826,9
2773159787,435852,27
5190342153,206515,31
2825781703,462872,4
3246029612,424956,18
3921844666,398358,9
2780937485,402605,21
3975118831,474618,19
5109413631,236085,40
5075556491,614664,17
5101762874,283490,48
3881029016,879874,6
5073769775,988525,27
5028397587,575829,19
1792439905,903154,49
3206215314,341213,32
2650352480,131910,23
5073914110,911313,15
5027247064,529773,47
2997881143,714513,47
1823733217,201679,45
2445388595,646618,5
2997985541,346738,9
1286156370,297403,47
5177267171,828310,0
5109391683,227422,27
5127194951,852111,2
2382485145,615130,14
3255015315,718562,43
3252318304,904096,19
5107312314,409834,33
3974865682,203572,0
3253894765,722885,12
1233345482,473387,34
1940274362,497273,2
5227263517,804940,24
1816255027,997237,24
5108910699,884727,4
3845575757,930165,46
1925480634,456976,50
3211087523,744879,8
2087722055,653661,0
3559092794,868427,11
2765401005,758525,6
3175201554,414715,29
2705622697,303148,36
2925261265,575687,47
3501625282,523001,48
1045376640,878842,45
3867674143,839777,19
1092622642,361482,31
3554706010,862524,41
1959842720,521292,16
1814860983,344743,8
2107124263,529891,38
2998928854,609157,9
3237268890,683630,36
2169683071,832880,31
2208440704,814336,8
1280158372,312454,40
2935697385,396281,45
5111406625,698621,37
1449546257,982312,28
5128909327,250984,0
3902000983,418870,10
2230953631,631641,41
5111571595,243584,1
2385254747,705643,50
5049633880,752621,50
2015081065,659741,48
3300264881,286314,6
3880236012,377092,10
5320350830,478756,1
5320260825,860434,41
5321329822,736369,38
1637694387,574354,16
5344901157,948076,9
1793117585,755612,45
5335831311,267819,11
5140898343,144753,18
5325002372,237175,1
5131539766,498039,3
2579584972,411929,50
5342126685,709573,40
3772846612,642638,20
5336007127,527366,10
3805506100,719175,34
5316227875,708013,45
5339753183,422796,50
2912445661,926917,48
3209546843,172562,3
5040958285,629676,35
2998927937,682008,33
5039111714,992950,50
3964344688,704952,4
3001310851,840486,4
3688137667,358334,8
5057825553,314895,49
5269336918,601254,41
5074252780,708926,43
3878997298,798248,38
3878672212,572258,27
5076346225,352279,14
5078215501,256670,19
5066850011,733590,10
3865178939,496523,2
3170907467,308907,5
3831018194,619426,7
5067182376,150061,13
5057841858,976249,30
3926468600,968954,44
3700413835,309849,47
5139051209,614658,44
5076021284,504085,39
5035997617,366853,21
3905923728,172114,6
5114215530,665178,19
3896594594,868191,9
3179203053,176213,19
2937330947,609791,18
5085410334,541656,44
5075671513,303168,9
5183258983,335511,27
5070835945,980542,4
2034468807,983633,23
2714792882,904821,50
5064380488,274668,11
5092037918,247197,28
5101248689,965851,4
3513004497,293505,0
3978469770,611979,42
1951486401,999197,43
5205587822,188363,40
3286355745,512074,29
1034688175,356028,42
3272329515,637617,1
5132029424,966616,41
3153146357,345276,16
5029482446,567074,46
3875140721,400420,21
3846773525,185432,16
3432751492,548586,27
5300473598,179748,10
2399342723,252772,14
3597764847,632294,19
1745398501,559919,19
5272695094,570233,7
2563498845,193061,17
1637899642,497387,12
3596691292,984320,43
3585144814,687036,43
5035778059,904689,7
5243637469,643451,35
5319956073,315829,15
3978205783,139696,36
5061832458,662928,37
3978368599,579717,8
2929433807,481934,17
5073278112,990165,11
3507560291,654403,16
5336519426,291249,34
1809604342,568376,7
3744591105,589943,34
2292435320,834844,42
2522639854,569167,24
5324006432,524832,48
3896973878,393355,5
5237507131,643403,6
3989194629,151063,37
3812657873,944669,31
3612373837,497573,24
3215407591,733110,4
5076256213,801992,1
3975875019,270955,17
5259221941,363453,21
3208711482,766540,41
2505944692,685479,30
5328134793,980527,4
3831249307,393571,41
5036057918,708537,14
5087351759,566600,50
5332407950,509000,50
2857437337,368261,16
3435234700,800093,38
5191169089,763961,11
3153998740,278583,28
3001756113,717522,49
5239948129,406836,8
5110067799,963049,37
2357150633,977376,2
5016494312,570610,18
3973307144,894613,11
2294729610,884938,9
1919053690,302081,3
2292182873,157382,18
1832532584,937113,26
5227763148,802316,31
1699412867,349601,34
2336955255,485704,31
3243272815,443696,48
1761866095,491890,45
3639855817,858539,33
5105033217,273276,21
5093922010,393079,12
1771912942,944240,25
5063238477,842383,49
2779387002,341020,47
3074627963,703591,19
3978456323,590739,49
5151501080,818411,38
3941550562,730981,19
2274986352,775046,40
5136799516,717233,38
5131344308,138072,1
3088052735,237187,8
3801200301,549599,38
3996246777,317579,6
3978446571,105308,33
5065049442,398160,32
5235528614,542722,20
5067790887,843675,43
5067206397,836074,26
5268863561,812379,0
3911144077,465948,39
5036047032,737573,35
5073811590,965281,47
5060260874,919160,48
2135365957,522775,36
5187176404,444910,43
5069667249,309767,35
1655149080,347276,31
5064502831,435837,31
5257868048,477648,48
3973476413,887652,42
5042330520,673451,0
3978445064,578425,25
5104870601,615425,3
3848667384,724493,28
2672349047,783051,8
3975878885,765780,46
3995639349,971301,4
3973500870,480496,47
5057073736,649068,34
2682314143,735068,37
5106283885,231248,8
2869759134,122062,6
5082548021,619555,42
5098783178,581578,30
5088670592,401117,44
2177046792,223559,12
5248102536,180551,44
5105725462,141153,18
5261883531,322300,50
2998923377,733202,37
3634759830,147503,37
3975928686,940882,27
5090133805,269438,19
3177255652,830995,23
3947721057,522093,23
1810813977,628351,10
3101260325,869184,35
3861077723,792593,24
5172633599,116000,47
2292307674,806094,21
2746939514,425704,30
2840225904,447933,3
5212694418,337253,46
5062304821,158896,29
1308529417,252568,48
2601267387,895602,4
5096824308,425479,23
5077515642,158098,39
2731257231,940825,20
5105720594,351677,5
5083992044,266327,40
5081812017,323355,47
5106437557,268722,8
3700517822,324105,32
5100589962,387461,44
5095688244,543202,27
5062184671,436050,11
5077281590,923357,6
5117320738,643724,17
5319961288,977159,34
5347784720,452397,37
3579613465,551383,31
3324151972,991105,13
3324165972,470330,10
3061987005,215229,50
5230133937,996173,4
5296617529,389680,5
5083468443,289895,21
2381918034,346114,50
2880140217,202437,0
5258621784,474046,32
5071502870,260735,22
3978471593,449597,30
2199615635,722304,36
3938504861,112953,13
3978483903,799031,6
5205326549,972156,21
3969607528,234923,13
3981583076,857111,50
3973477099,798977,4
3883562982,958357,44
3975881526,756544,28
2998683064,344237,28
5098414958,658842,42
5041589999,807768,14
5144720294,142864,46
3900113923,526362,10
3045027254,507494,27
3043752732,133577,5
3045366172,965217,8
3045178614,639842,40
2920597644,997649,32
3044841372,234639,36
3043775924,904386,20
3044632790,161185,6
3044901064,700612,11
3043629054,576150,32
3045340930,101574,33
3044650242,482998,24
3043489774,374766,35
3043463034,480310,32
3044947214,866652,20
3043418250,986078,48
3044193412,214835,1
3045052072,656563,1
3043695240,428564,24
3043815342,195997,47
1726309810,601206,28
5086898199,507306,17
5090189508,326854,28
5317976063,311575,33
5144014936,267792,16
5309876290,676795,35
5284979106,861439,50
5345555747,972884,20
5260972813,442346,45
3060490824,548582,47
5077651798,707005,20
3820886572,186393,13
3304196022,387828,3
3808729392,187717,41
2554830312,862053,48
2951422575,900822,32
2199307335,548726,40
3243255614,957855,38
2619630535,498647,18
3103520265,631265,7
3318784980,406308,29
3194594041,828549,29
3074100523,819260,28
2631656101,363773,30
1857931110,145438,8
2571745667,366846,5
2734884340,576915,1
2422852880,168724,40
2165969123,639335,44
3026023305,661974,14
3849732472,512059,14
2720144031,759623,36
5173694869,442745,29
5311645656,579774,6
2334877932,662748,25
2871826512,387227,32
5210655638,100018,12
3299112545,892527,36
2032799073,986532,3
5057713919,485961,11
5062780839,339771,1
2998867723,407798,47
3901620085,586063,47
2922468311,686788,13
5329230688,595474,8
2783296727,328577,1
5127917915,951908,29
5329488533,218925,3
1049531633,450957,15
3518881655,534276,25
5033427306,683196,23
5105730062,101983,41
2699765364,338752,37
3937747844,538767,31
5038501516,338475,50
1102624175,506596,28
3667730530,940303,48
5330767439,503415,42
3018237925,519842,9
1834638192,429331,4
5162213129,223181,39
2616489793,185880,41
2557225892,880116,23
3608528054,703293,46
3964701781,754958,39
5327254903,810754,26
5327564746,962797,39
3019586965,764713,16
5179500971,544799,6
5223476283,777065,47
2454094535,753415,36
5187828060,908210,18
5318600961,616189,35
1386123087,930609,27
5315555502,652833,49
3124083152,179191,17
3976548462,393399,24
5078896184,248525,20
5163051630,468884,4
5319591900,356751,34
1945055952,252907,35
3982367494,848929,16
5056341752,888852,4
5321173572,687858,19
5184667681,833717,45
1769125692,205299,31
2504184312,327628,35
3820959457,995726,24
3885187080,572252,23
2931057613,593034,1
5282580086,900725,27
5149014000,481435,41
2772298545,786374,32
2351640533,190924,40
1105392373,525912,13
2093988077,215803,35
3442006374,313541,6
3942577723,726243,32
5321370302,996584,49
2017031421,327427,28
2053853607,368849,3
3903485443,479266,25
3516961607,840881,7
2657515091,400029,6
5308123314,316878,38
3185806740,707837,11
3311168447,646890,27
5347132735,740968,25
2010507225,421629,7
2254719887,966181,30
5349947636,109954,36
5281304213,222323,46
5022546142,336754,8
3055218121,722165,34
5222090509,172713,49
5230708315,613670,35
2715663235,828110,9
5235387277,968279,1
2518319807,500182,33
5211547038,597817,26
1338449901,663232,27
5303170991,671849,32
5331952605,179319,26
5172269110,413033,20
5338910268,245295,45
5338412459,982707,20
3160556233,963117,32
5186349291,845227,50
3655007084,212425,39
3627154762,340253,21
3474425220,981745,31
3026144821,440665,12
2984324153,830993,13
5274673976,748840,46
3978480289,507119,46
5067201684,957840,32
3852359559,438021,30
3523671205,296331,16
3390034770,324887,35
3523687831,582454,13
2836995110,923065,36
3194924557,839008,43
3045433544,702489,0
3001688483,806619,43
2099176022,369452,29
2382503884,407462,41
2285139903,777952,2
2253897941,861884,42
3839531228,821045,34
2478009032,143447,32
5287070185,836052,5
5306453594,311487,39
5293104894,266440,48
5111833956,942826,31
3941729222,692260,38
2940535723,481437,43
5274549020,322214,21
2286464200,293237,46
3772034585,333405,47
5209661510,690232,28
5110405149,654904,30
2597016504,649912,39
2598674115,882342,18
5047247357,655491,50
3209564490,321780,27
5046083179,843208,42
5174052916,177867,39
3203025752,761005,8
5112246118,172834,27
3947703978,604146,21
5111763109,112377,17
3756197881,513384,29
5140867170,340666,32
2669004212,135024,44
3961391044,627757,3
3944687907,256618,10
5101636384,948495,45
3975834837,322937,50
3979326142,655878,3
1609722615,349638,17
5101891048,333618,38
5064936324,921213,46
5035787646,335773,27
2787848567,185688,2
3750840570,355643,22
3310638413,138095,1
5102020124,992395,25
1761652111,956591,9
3934506169,362468,4
5045032631,901948,30
2192897294,257867,7
3941417368,450981,17
5118695369,695458,47
2642721511,821239,6
3686537523,895162,27
2056367673,245173,38
3860140463,561342,30
5046965779,779538,19
3940371609,992744,49
1163231607,640691,19
5111093826,955078,10
3077896051,432980,32
3850453067,621025,26
3885180496,849358,23
2478306725,689610,38
5100357224,457632,1
1439148921,506731,13
3843058808,100197,12
3182408223,575488,20
5108134915,775671,27
3585137084,975510,12
3753931983,184264,17
5088905410,217083,16
5045451449,224115,12
5041128126,729506,47
3118633165,145425,7
3833155926,148759,8
5077634733,212430,47
5129181102,514505,15
3944816829,727135,31
5062566050,429275,22
3066783792,367297,3
5216336566,806512,0
2307559664,673994,1
3627317792,408880,30
3557204421,140219,18
1767385783,620646,19
5043258053,516400,37
2309592705,578755,41
5327940246,682797,28
2204657397,608818,35
1837621852,764251,0
5333511659,832949,6
2909721065,857694,16
2442826317,246334,45
5119038855,293202,17
3841885858,102773,13
2169278891,456865,45
5110103868,744897,33
1723993620,530015,6
2789942064,978859,33
3978380970,527969,44
5303913845,352535,0
3983638126,546530,19
5221828573,414395,9
5223281352,975661,17
3797995284,805303,45
3634460072,832201,23
3319982475,442055,43
3319937091,126411,29
5124011441,588973,45
3931186684,496507,6
5041547468,991334,25
3067196470,114401,24
3068371790,295381,6
1782481402,620611,15
5164793009,552074,22
3882362233,912926,10
3935347431,699173,17
1774326825,621994,28
3975860524,581744,16
3904799922,166934,38
5320173997,548108,42
5107077705,559168,25
5071462909,937120,7
3922158811,835157,29
3957090292,825802,47
3544383547,659345,20
3720743530,516380,6
3523830685,390344,11
3044002910,446164,49
5373418401,224805,38
5143330537,569084,28
5286859655,161379,27
5072533371,801108,39
5071409849,100916,36
5074305123,702532,6
5092032167,126847,3
5141647564,990079,46
5111778618,221041,20
5070882743,374459,6
3816863615,683149,37
5298923705,353235,20
5317954836,912126,46
5072421147,585566,43
5216435934,552470,43
5303767775,449221,37
3105848873,727077,16
1320530591,145474,36
2714503271,806912,43
5316761502,548351,48
2194632754,464877,5
5082267936,155059,8
5306457988,427153,41
2295081627,465856,30
3197341314,364035,34
5291056472,189929,34
5079711362,494023,49
3099318357,607195,26
3208407723,836284,36
3252494090,452451,9
5306460655,578439,9
5068381221,249501,36
3626114840,195235,27
3987938647,821965,34
5109034298,264277,35
5097854757,275462,27
5112168380,590179,11
3950998232,853468,12
2262420010,680225,20
3977187886,415468,37
3889035933,935693,29
3730198227,106180,12
3218626204,854677,44
1117667961,641289,41
1971183645,827189,43
2931871664,275820,24
3904496514,792243,25
3286134312,895243,2
3855087141,635947,47
2820239674,682347,6
3080431343,348576,39
2735472063,854192,36
3197307254,168109,2
2960642917,336397,42
3607000362,372800,33
3203093390,718801,4
3925490282,960314,28
2944190123,463012,2
2254279420,778958,5
3529426925,645223,18
3913984570,803249,24
3064008475,176883,44
2835985412,289295,21
3558099935,245774,8
3579681622,927574,3
3211665524,732712,48
1749130842,628051,0
3045176560,467851,26
3044301834,903812,1
3978682126,714356,7
2571262585,760889,9
5035984434,280402,50
5283663844,907534,8
3803345144,386501,5
5075008035,220966,19
2742561072,946290,15
5062276558,123137,19
5044211864,542751,14
3973476742,716463,44
3179447347,716308,11
3978460135,230591,23
3941377202,540826,2
5059263097,355340,10
2710924722,324562,37
5241672660,806793,0
2839627795,328337,43
5230217486,525733,48
2660978965,611132,7
3282385790,513829,35
5177724194,239772,32
5177094424,525085,27
1624263875,255792,10
5118703881,862191,42
1006360645,527428,46
2879817570,212774,19
3518219545,123568,2
1438903177,778703,40
2919599042,780633,7
2920242662,149871,40
2789839582,241853,4
3914297013,551859,27
3509489221,212385,2
2919336732,698752,1
3835205812,777617,26
3964598142,400358,3
3964497124,262120,46
3963466247,389022,27
3964367594,978032,41
3930721771,485306,17
3033813845,162230,45
3960933787,767932,39
3961034628,377213,47
2249565652,806312,36
3963007904,825917,4
3960632976,140935,0
3962727604,294986,26
3959087671,829098,21
3959691095,558656,20
3960352466,678332,40
3958347187,267209,37
2920054862,946526,5
3958495541,871201,38
5000872101,147838,18
3719430140,313721,4
3956028306,981654,44
3957040255,264291,36
3956706543,359464,12
3957424972,677445,30
3958171384,662657,13
3956666141,222200,12
2023958664,751789,22
3952077641,360276,45
3957270194,895406,43
3955378541,877351,15
3951969734,181583,27
3953501788,226010,45
3952541927,897802,49
3952506075,393701,33
3950822056,916886,47
3954571742,686441,33
3954458169,795199,13
2919750840,943838,42
2920319770,938214,18
3951014924,320472,24
3951008932,933338,20
2803686560,549368,46
3951756037,831416,35
3949963224,222155,2
3948781804,170333,21
3951610682,129413,48
3947936348,110169,8
3946214748,691483,24
1426517681,891029,26
3882974522,312978,32
2846792721,466235,16
5000594254,992813,42
3834778759,344613,30
2354036727,873567,9
5211187436,736707,40
3596708707,302169,2
5222026807,856908,47
3085562597,731628,12
5289658460,265670,26
5214275955,163670,28
3841895337,880614,26
1844631582,429261,44
5079007965,663484,41
3635983925,899645,27
3701055090,666937,26
5214131632,668789,12
3200494442,916403,14
5211318929,769589,2
3959482334,509931,30
5138593925,274678,10
3208751953,159239,33
5292411778,777715,25
3831386576,128189,8
2608055283,859608,31
2175297183,832063,2
1866239231,268555,6
5201572586,673065,28
5293812530,621127,5
5261388085,800377,27
3592094153,773485,33
3274958585,972799,40
2152121223,970787,33
1948529943,340752,17
3126554411,380587,40
2212492394,214866,25
2587866427,973828,19
2456019780,903021,31
2900529943,314838,43
1583166401,670703,40
3625832221,542671,19
1976231410,981167,43
2859896420,139630,8
2843816774,853766,43
3637181085,615788,15
1783697175,147160,2
3494786711,258396,26
3780648010,742146,47
5289592017,869976,1
5288481492,863814,38
5282309983,768635,24
3466721844,576247,47
5298586950,748836,39
3738800360,822375,21
2600126831,124833,18
3978464672,172090,29
5117096446,460667,47
5258405438,517809,48
2829231792,470870,47
2034473785,478389,9
3569322031,195838,45
2922842561,532045,47
5336455316,783498,28
5136734722,286909,12
3462085320,744624,41
3280085425,324139,38
3847862280,132629,33
5333848061,530649,9
5315750603,542553,50
3317803427,839128,32
3247111232,618182,34
1996531004,881072,1
5234312705,684257,8
5077015230,830949,43
3274868155,997535,10
5313901055,365609,49
3742292511,121599,41
2181236274,305285,11
3262311370,512916,21
3349782820,485873,35
5073411864,164719,6
5183338292,225720,48
1920869245,339720,45
5047026697,770316,8
2118611320,753891,14
2431452104,192875,20
3310893955,442141,27
2152200295,120818,16
5292169887,235375,33
3884561761,906001,50
5212972237,246888,36
2272748233,936680,36
3121122041,595325,2
3969692547,772286,8
5136749637,592420,30
1593829195,674962,26
3315538715,472372,17
1660045211,427286,28
1101822481,428782,48
2899866063,599975,49
5300316551,236710,21
5033833045,166210,45
5256084993,333036,38
5118451348,957512,13
5256714413,664864,11
2310771730,988115,37
5318061937,822846,20
5298919629,565187,8
5336367893,992304,0
5310666173,585745,6
5067071165,387829,7
5096852100,972985,16
3181299450,203314,36
3256011583,620015,10
5056970679,751730,49
5043066927,483314,6
5059222721,264078,28
3460150984,853194,20
3787397517,490544,34
5257783863,706031,2
5348024491,201892,39
3806692938,832326,30
3777155714,967450,5
5248537957,767115,41
5343798997,882971,17
3976525813,617146,10
2912596557,675018,29
5127344596,557681,40
2994221843,350226,25
5076889674,538377,29
2465532235,883619,35
3168296137,733004,35
3941366793,851459,20
2997962721,183474,0
5350094653,331071,16
2097351380,645403,49
1657305867,438659,6
3912166580,212215,3
2962537522,137875,49
5245761516,412181,45
2085175274,809450,38
5247187126,991129,45
2875911740,121275,4
1643184573,726108,15
3561643614,705377,29
3264049732,237952,45
2396128693,827906,32
2621665967,150702,34
1877978891,650672,24
3215719400,630781,12
2803159540,456805,47
5100800056,659356,42
5306167186,264649,15
5244221133,636972,1
5280801338,130987,39
5204269552,720763,49
5131445667,512893,29
5071646994,881046,50
5080006407,198748,18
2842548984,998725,11
5086449784,839221,27
5126310899,309332,8
5123887716,769272,10
5117730499,570056,16
3928330387,497342,25
3932422687,801333,3
3932624068,177559,20
3928008958,555702,40
3936653296,453419,24
3932635999,792627,12
3798443041,797395,42
3995228435,484553,37
1992614352,330947,8
2153126675,765302,24
3171642205,846420,31
2029764127,587637,13
3314750121,715160,12
1934287260,632871,46
5070216409,884154,22
2709775864,552133,32
2152232153,949807,28
2439355933,861865,45
2826350061,265034,20
3315615281,336031,15
3433219324,422926,28
3133689187,563265,12
1852947392,770800,49
2795656723,653668,13
2742292902,255731,11
2670723202,944561,23
2901630793,444221,21
2670993010,609463,32
5071706336,452929,41
3853875536,625008,10
3919796784,145289,44
3881381906,397628,17
3881392392,871186,6
3863770466,112028,46
3863336057,550955,44
5013922806,785537,34
5041965060,732650,31
3852425253,667295,21
1635577610,247229,32
3894124138,421611,9
3894112363,493753,45
3308680025,674957,35
1807683053,139003,15
5150222022,125853,6
3700429223,449240,44
5227734188,169935,40
5071408144,831251,43
5073557248,655402,16
5143326974,488702,12
5136796021,251056,45
3941358094,214666,41
1953658563,319511,21
1525459210,108635,22
5123263079,911140,24
5105000636,542582,47
5298586302,761093,13
5071617481,903293,4
3910404171,875495,6
1839766092,687598,42
5301910071,963025,15
3479583444,768499,6
5142568466,760944,30
1641645575,756985,39
2323165667,506765,40
3309926043,776071,2
5132608256,744009,23
5210393703,114405,27
5073451502,749861,23
3817050859,183403,3
3151745474,779651,1
5299453302,841406,28
5050835064,257459,22
5251592424,754007,46
3848721993,254952,8
3354032224,569308,47
1938307537,286638,12
5117332382,592666,49
3561923347,132077,38
2483047204,861095,31
5107911040,420474,11
5045584273,229595,21
3672067752,124209,34
5170676131,181990,21
5334918405,401820,31
5332993454,908029,48
3940043788,312836,17
5343732459,518676,45
3692562161,117258,21
2993140341,714148,21
2045071513,967396,44
5120401325,570363,39
1657144662,738394,2
2339137095,520549,25
3497686854,822361,1
2345294400,568321,22
2563185217,929324,26
5331715802,340495,8
3556047825,567075,32
5068928818,974301,11
3880878281,133877,28
5371004180,525487,45
1946260857,140630,9
2650614937,737154,24
3275927661,950608,38
3710981964,544767,46
5326679978,436048,2
5245019473,638963,43
2098941671,582785,30
5073177744,678455,7
2091014945,102055,30
2788175972,667809,32
5314546080,123193,41
3812327126,392354,16
3165168943,734846,7
5034966718,679918,27
2851007977,236528,15
1611629075,453994,18
5318826842,827502,33
3932406527,676128,36
2997861747,769014,18
5081630645,406254,11
3120422144,939563,37
2970074555,942713,35
5032077910,914393,36
1077746441,612652,49
5148367786,988340,28
5088042882,427270,41
3445023740,481374,16
5036009749,301478,0
5270253626,658865,7
5236616397,114652,26
3024958737,649708,19
2701906752,854736,23
5191915862,295531,17
2858230120,416135,20
2104603021,562537,39
3201931027,442521,44
3976005679,652405,15
2940735225,665243,36
2885036047,126308,33
2548506532,823466,23
2997383380,617479,42
5260613821,904870,13
2518251771,926891,50
1767752725,927334,2
5280668580,834875,24
2286130554,419334,25
3222354090,135509,49
2494315940,830512,19
2207492593,864659,48
3220605831,688461,40
3718371255,714761,22
3833216939,768344,10
3477513835,151743,43
3919801596,735676,2
3782164123,874716,4
1118941687,916363,29
2712541334,181450,26
1979263391,339542,0
5238938836,123653,48
3967979982,809231,0
3052953825,786155,44
2923660051,250122,29
5263438479,599694,46
1796976901,593611,28
3891888326,775949,29
1858888160,759930,24
2437628197,121827,0
2975419203,147659,47
5233485175,796295,44
2720634321,803482,5
2485531560,545315,40
1833936924,153823,46
1821298173,973331,34
3085434387,108807,42
3880167658,832295,0
1051557071,639258,1
5187514075,566119,21
5248177309,340073,26
3294379071,637852,40
5365265295,875665,50
1937035695,214641,33
5347514708,136120,0
3320803583,295262,42
5287023028,820589,8
5032309056,315060,24
5320636488,542712,2
5148717477,660111,30
2145235680,310853,16
5044455613,147845,39
5352454638,579693,37
2638164053,328901,22
5282112716,586519,8
5139138685,571046,6
3992525693,277727,48
3229844641,700571,29
1654380045,460042,14
5301877699,325007,3
3723417044,800297,8
3845977864,121052,30
2618829195,473721,0
5274063096,442231,0
5275205943,658795,26
2176115724,792132,11
1935253670,721738,5
3089526392,265048,38
3295780624,683991,9
5130859417,707515,5
3805492777,614966,15
5251882592,302063,8
3819156349,171775,13
3608453947,231200,48
2138858780,787130,37
5203153261,409388,6
5313701712,793741,32
5175816162,416550,6
1107056412,679480,20
5314984588,534346,2
2146140702,545843,33
3995454722,934962,7
