GroupID,AccountProfileID
103,5135116096
108,5031629051
371,5281029853
190,2700987644
158,3956991808
7,2479757795
11,5227450928
10,3867674143
335,3941885149
352,2025190983
215,2739223935
114,3723330425
265,3688137667
33,1877978891
460,1937059603
375,2880938763
165,1823947485
14,2534497714
203,5087821017
442,5198320782
406,1999950023
252,2690654641
143,5358681778
400,3043583080
329,2837804575
497,3730198227
225,5328854844
3,2296286955
319,5292129881
210,3294187061
479,5219324540
494,3927045965
254,1056271254
471,3043939922
26,3044350982
344,2305569611
316,5074973121
137,3317135475
248,5116254120
274,5086809272
221,2512290781
158,2998896987
16,5092275060
392,5256713144
133,3221050142
378,5146083784
242,1166929147
439,1811158527
441,2601267387
142,3224177051
303,5347316545
102,5180554005
218,5100589962
252,5356104089
454,3863667444
92,1107056412
36,2519760815
379,3305406713
127,2808055383
432,2288110770
115,2557583214
110,1739979514
492,2937260511
263,3501146904
185,5286859655
364,2380881343
120,3861446358
275,2872953105
225,2554699111
326,3746274302
483,3848721993
102,1788935541
232,2998894213
68,2741337521
120,5106337890
324,1880590387
7,2571262585
467,3153098493
303,5086881215
296,3281723781
264,3304267021
394,5082110594
196,3839455992
323,3848409261
212,2023330127
74,3314750121
433,1614051350
255,3301755960
281,3268926531
414,5176578806
157,5310317216
323,2537490921
286,2963450281
16,2494686823
189,3973479658
52,2859896420
162,2256178923
297,3184028954
120,2354910923
418,3276402542
310,2039656921
214,5066579056
176,1163231607
431,2828672283
51,2832341951
305,3957828429
264,3252416354
229,5350615829
278,2998863917
352,5102976230
313,3711221333
436,3700423057
61,2710681881
145,1821739112
81,1941575560
186,3983495859
58,2834203001
479,2377522862
474,5151005158
207,5267090416
381,2163565283
154,3264049732
315,3509089761
283,3073160087
125,3228653352
171,5110307340
40,3874648560
11,5212864860
4,3958207667
24,2998951383
385,5355636574
435,5310756648
413,3203093390
41,3045178614
296,2601267387
213,2455099304
101,5109943966
143,1259401957
468,3198379823
386,3281960255
490,3478878342
403,2572099331
191,3863846328
63,2637633553
195,5127199925
69,5307979700
215,1104405215
436,3215910783
219,2982928555
161,3123284693
367,3284749107
293,3022857667
125,5098098589
30,5107800282
121,3112018205
14,5176491911
428,2501797574
162,2387720201
309,3178569312
345,3346031762
43,1992089111
174,3930296535
459,5304762709
100,3151883514
409,3921591461
342,5311661317
152,5336090109
100,3981926276
88,5329507320
23,3972272495
409,2773866841
17,5096502117
445,5105436065
482,5108580568
52,2165507737
56,5230527181
330,1873691097
311,2517509105
288,2736054085
103,3919503937
419,1738057910
202,2638146961
54,2438328093
233,5073451502
430,3911144077
6,2657515091
400,1004311953
335,3996772157
354,2998909333
264,3828796472
44,3151883514
183,3319982475
22,5256572059
216,2188606590
154,5243662904
493,5096502117
412,3627999414
225,2078828767
235,5080922165
289,3958171384
40,5130859417
122,5306457988
239,5049633880
161,5333015992
142,2079967625
190,1699410101
288,3926134470
495,1598575744
306,1634401881
13,3966606465
245,2166332291
66,5293104894
69,1790722327
419,5041128126
186,3933689134
80,5138593925
444,5318837373
159,5324825877
103,2800113237
303,3872606056
389,5239526330
348,2630732087
157,3972713658
157,5000235202
310,5157791020
470,2910207545
402,3833155926
293,5313701712
260,2382168797
369,5099420177
183,2612752033
245,3954571742
230,5243474201
476,2759364937
75,3079616891
494,5074973121
321,5243486564
276,3167489210
190,5310756648
472,2603529657
292,3044028862
102,2846136007
292,2426673120
28,2775676811
23,2727353425
127,5299205389
476,3058088491
211,2295812257
181,3295780624
106,5248455364
123,3275927661
469,1784988903
205,5321519504
69,3268289111
409,2366114727
305,2998946895
354,5092275060
345,2081184565
202,2034473785
36,2239829183
468,2285809312
171,1761652111
309,2078909337
188,1947948017
173,3324151972
306,5069463711
262,2766747355
175,2734884340
237,2157619330
387,3485541503
261,2323632415
214,3603283657
372,5204300228
234,3077544227
243,5089605527
451,1637899642
51,5148717477
373,2890550815
437,3312119031
126,5255706617
340,3171192694
288,2663285963
128,2983392094
372,3131954303
226,2931957522
487,3164634945
343,2286130554
159,2875078445
68,2099808971
369,5308123314
227,3126554411
52,5373542461
355,2759968291
418,3409745940
460,5149187974
421,5361349745
404,3014182175
124,3603249545
149,5072090870
360,3304193115
393,5218504599
370,3722523255
411,1955717852
331,1910801735
383,2044414073
18,2633091447
460,5078891712
331,3290151085
184,5061593176
263,2686401643
322,3628255101
344,1888392731
96,3558099935
33,3043628530
414,2128621391
66,3030589217
441,3825698260
237,5301895102
475,3388634532
446,5168146427
272,5127917915
58,2901496947
496,1770207643
114,5286026733
120,2997985541
133,3911144077
16,3497686854
362,5302117779
67,2958944524
455,5368498520
347,5306167700
294,2931978302
265,3975928686
101,2504047157
216,1641645575
34,3975902871
195,5276383121
372,1800513210
471,2494686823
496,3723217064
471,1987422067
366,3983495859
217,2714213200
125,3275927661
412,3787397517
331,3795669710
217,3824133122
426,5136814712
78,3294379071
284,5258748585
106,3888372782
184,1866712423
72,3059336872
75,2609436614
461,2968630287
16,2418383663
368,3486760053
232,5083036666
341,5047240256
329,5055299282
353,3241481091
463,5074592235
191,5331715802
5,3978372967
348,2892355225
378,5041128126
386,2421228091
152,2098041232
51,2973266925
146,5107800282
403,5304762709
389,5321519504
434,5075206962
202,2312201473
350,3280684612
27,2485083955
56,5098590659
155,3931937793
437,2529608635
325,5225599137
64,3383743984
172,2872325070
341,3320803583
416,3959087671
282,3979326142
300,5255097193
486,2793225180
473,3514306820
349,3518299971
318,2145235680
298,2667473177
404,3167489210
181,3228324012
323,2673505661
423,3921296317
404,3603249545
122,5070034883
315,5013922806
486,3887182864
492,2604241472
399,5282112716
158,3550492783
466,3208712093
165,5319527078
318,3221887703
183,2181587830
267,3227538340
103,3945780347
282,3497510885
440,3500766502
216,2084784831
336,3972713658
78,2464479505
128,2393678863
119,3912166580
233,3164780665
381,5288532986
184,3064008475
271,2890108701
212,2690615694
2,3540756020
388,5345194975
272,2774211317
214,3297028007
170,3517938837
225,3959730315
245,1944202571
243,5109635518
232,2477860325
38,2742708557
79,5024494413
18,2427004744
496,5331917298
477,5183341880
342,2911683864
268,3478643051
111,3504228045
226,2913035433
256,1959842720
297,2353732405
261,3934961242
176,3112763267
473,5288811746
307,5306167700
328,2997882203
145,1204918852
245,2387465464
437,3943884619
25,3769650854
77,1814860983
143,2079606821
216,5362713662
212,5057825553
280,2843096377
443,3775154511
78,3248404370
478,2094699653
467,5064546450
126,2901487745
57,3043648704
413,2104911081
137,5344623196
438,2511816303
57,3820263701
449,1709031504
497,3304196022
2,5075008035
77,5041547468
190,3852566904
269,3044028862
59,2797056701
115,2852262841
118,1265517841
283,3169543140
144,5141606694
218,3501625282
418,5088660513
3,5230708315
19,5107312314
237,2742708557
90,3978373995
376,5069895991
300,5374522711
299,5163051630
160,5331901391
19,3976003314
458,2698208615
107,1838466097
141,3037751965
106,5291864332
449,5328921525
137,3168268897
187,5143959081
262,5040061198
422,3245480420
58,3168232577
128,5054009422
186,1953623430
132,3989215297
24,2109772484
227,5070066806
402,2836981333
88,1825730482
301,5374588738
486,3159522487
480,5081450957
97,3927372202
500,5375753549
270,5066338158
111,2941411993
334,3211087523
70,5133102006
108,3176097885
367,3971591168
326,3895030222
386,3889584990
252,2880624347
47,2892355225
256,5067052824
447,1425862963
305,2996278843
276,2077304555
215,5321329822
244,2690793631
153,3975624935
27,3156028752
456,5084193905
55,5183793119
17,3201250454
278,5184346966
143,5245168616
113,3115249497
344,5038769658
159,5323057047
337,2864641722
185,2937600975
327,3143369110
221,5171581869
307,2518188063
444,1841252397
409,5073411864
336,2948837157
47,2858230120
295,1915984777
139,2309102980
433,3785593200
397,5292762498
19,3973487524
335,2744912585
378,3098244737
455,5042407781
108,5079939796
486,3089803601
237,5014327478
186,2998947601
23,5047626982
308,5171581869
440,3429995494
236,2741337521
94,5315653183
44,5068320063
491,2046190075
339,2218715130
211,5078896184
74,3077092401
61,2998837977
486,3484298455
372,1724692205
332,3116676213
91,5295209004
199,5299327567
87,2960469791
23,2652916053
170,5238306165
135,5079338493
115,2997862037
320,2385318237
222,5348024491
114,5143348640
134,2966553913
113,3305406713
189,2932264655
387,2377522862
161,3954348314
256,3029426423
340,2436212297
7,1244571460
166,1689263851
156,2514094585
449,1601990880
235,5089991719
251,2844830371
321,3995695545
346,1866713345
136,2530233933
413,5346271331
49,5223609523
289,1573329071
428,2095735647
210,1783697175
364,2846507310
155,5282106427
127,3894107625
467,5074870468
274,5082449837
10,3934166411
135,1320530591
295,2836976032
153,5227214826
147,2204869315
218,3009457215
500,5063876411
38,2309102980
473,5287002832
452,3296777401
346,2875911740
373,3489977460
375,2661450420
466,2650614937
234,5266175883
291,1949893584
126,5239912666
355,5255955948
227,5097252091
13,3975834839
384,5134478195
155,1642635773
293,5044455613
464,5342770935
3,2712541334
449,2403948690
64,3820886572
188,5119354379
415,3099271655
398,5082964934
364,5321367292
59,3493328294
366,5159777767
59,5339375018
359,5122337232
171,2037629253
252,3914512703
31,1841509612
285,5069183155
112,5262438494
378,3285512442
465,5287002832
287,5090133805
322,5089582251
69,2676541711
331,3731306934
350,2282163703
209,3040690472
212,3277649375
187,5317867742
237,3978629689
291,1830559543
165,2998922163
18,2407323253
267,5075556491
223,5332256885
248,5242618311
214,2804634125
269,5235253884
477,3692562161
365,3197479432
333,3879870166
228,5052979820
77,3975834839
390,5049649390
482,5376044252
32,5133102006
487,5218801845
294,3274688111
424,2964893834
83,5217505768
406,5374538120
62,1799222985
352,5185432024
192,3670682634
342,2468352944
303,2752673327
268,3081003680
472,1987422067
402,2998950081
52,2393678863
400,3248193584
108,3037303477
442,1851931023
245,3104626647
113,3108328283
249,3044921550
96,3846773569
218,3210323214
273,5090753734
247,2305577173
476,5029479172
29,3655007084
367,3871082554
29,3487109923
334,2243160331
179,2285809312
270,3931186684
32,3974865682
460,2528310932
156,3305483215
197,2883347431
361,2998982425
314,3891209076
271,3391721524
371,3052953825
24,2930181797
257,5086880779
321,3030301495
77,2099195987
326,2371014065
409,5039439218
42,5218760125
288,2184097707
127,3044921550
492,2849047797
29,5260673737
228,2203110690
309,2941411993
348,3495707881
118,2213861435
342,5102742321
341,2924243411
32,5014988913
270,3255766335
61,2709679405
411,5200481134
436,5227614030
389,2852262841
97,2381918034
60,3837591783
330,5086002056
367,1992089111
296,2018983917
375,2505944692
311,5373418401
261,2892904177
293,5263438479
461,3339381272
222,2850540265
155,5048338855
464,1826071090
389,3085024965
113,1937059603
145,5036074337
251,5236238174
229,3961391044
401,5205587822
226,5331540310
424,5238079710
420,1842498864
498,5102580417
389,3901176805
431,2882213471
128,3902382966
369,1654419761
494,2300313937
411,2656470670
58,5228350308
478,5361563326
242,2954168945
103,2746848551
406,3184472954
455,5318600961
351,3666483175
389,3848667384
213,2998979721
221,1647562620
232,5108914403
279,3411154620
13,5292466959
262,1919671145
231,2262420010
483,5151501080
81,3509908537
80,3235186270
167,2159804521
396,5212414279
403,3984738653
484,3153776455
206,2438868782
395,5310681078
430,2629645101
442,5089291869
354,5064754459
464,3921944849
112,1887078675
455,3579613465
181,1576229144
426,5082980039
456,5067850716
7,3993819652
253,5320177582
369,2735364950
169,2479757795
363,2512008865
248,5032104161
406,2878216860
48,3151287405
25,2960469791
47,2120260460
210,2654090792
144,2530720071
57,1004164993
44,1908339831
439,1976231410
112,5143330537
47,1746439404
408,5110983235
106,5316785269
348,2820856593
136,3513051863
442,2140550963
81,1765353301
158,3507860567
211,5361405842
52,2408318141
168,5103754995
368,2872325070
296,3264049732
495,5228010065
197,3837045183
380,5315653183
337,1056853203
500,5319956073
83,1819918164
388,2838878017
220,3616618341
41,3478615482
399,3074100523
382,3556124805
273,3929279639
265,2997965191
392,3309926043
276,5255097193
25,5041439654
71,2741206165
389,5071411555
64,2250152522
140,1907282283
442,3927372202
23,2859371554
78,5205326549
496,5306614998
201,5118695369
77,5187828060
498,3412713292
269,3612907661
469,3474425220
125,2808055383
355,3856101417
302,3316024900
4,2214938197
477,3503488265
101,2294632527
372,5106070199
73,3071697190
395,5074592235
225,3978445064
421,3493398541
131,3523664630
165,5191789223
215,1723993620
39,5193468966
166,2722643172
418,2116073077
103,2401658212
462,3960632976
121,3216606425
427,1640916455
26,1937059603
51,5112168380
148,5145637979
134,3490389491
194,2876214913
481,1011456414
184,3557970324
183,2532321360
482,1852732737
55,3045965497
132,2742561072
494,3700429223
70,3076397651
372,5071617481
7,5103754995
486,3973477099
304,3608281083
162,1933463455
219,2911303002
173,3934321525
148,2062767035
431,3274868155
435,3973487524
285,2875102435
67,2145235680
120,3194594041
123,3631441363
10,3921844666
181,5066060487
416,3733392594
418,3961391044
92,2447484353
273,5127538982
117,5274063096
234,3543954282
366,3788427783
162,3220751902
21,2216027857
317,5213010307
86,3151883514
425,1871877811
207,3934232795
299,5127475340
228,2922842561
329,1870130914
144,3777999222
267,3112395455
216,1204918852
337,2881992362
92,3733788565
106,2678516387
213,5034883564
220,5079739941
16,3215942535
88,2385959292
65,3817050859
226,2152200295
391,1077746441
102,2397991427
239,5310666173
82,5288758447
316,3039305755
189,2295812257
417,3184536224
413,5212864860
429,5075671513
88,3616458565
7,3501444273
200,3793923083
415,3871889018
457,5088495652
152,2427004744
491,5207784570
102,3711131371
189,2909810253
336,5106768671
266,1011629770
96,3596708707
170,1219388014
259,3625832221
308,5232043010
103,2926103767
426,2525758005
197,3040157083
294,2507355391
82,1655906943
216,2953608382
293,2803686560
281,3919007399
127,5116304256
495,5045743411
410,5063933605
290,3241345104
394,5217139159
487,5223281352
297,3539285350
29,5110351307
301,3899963742
403,5118885066
270,3510835450
469,5139823315
213,3941885149
133,2456388355
28,3252318224
389,3819983930
446,3124071191
62,3517509174
422,2085175274
223,3824744895
392,2351688925
472,3862927726
366,3927101293
432,5203719871
280,3493320632
174,2998841853
234,2688006285
133,3665222964
182,3150473080
13,5368511884
125,3276822641
299,3045799290
258,2735364950
377,5296617529
289,3043655622
105,2305569611
80,5224392885
484,5039065271
29,5320173997
111,3119870260
371,2288110770
233,2277036784
194,2710652724
194,5227606645
463,5328380428
124,2349416591
203,3973490955
274,2922468311
286,2854152644
311,1788935541
277,5171620082
287,3723330425
378,3272329515
91,1818029394
255,2885690275
127,3475179492
254,5200481134
293,3887182864
314,3213235522
144,5258281704
446,2399342723
245,2090634502
208,5257068566
443,3508516505
84,3558099935
283,1016353424
443,3695994201
425,2966911504
203,5077444262
61,2843087585
464,5092037918
23,3094583163
314,1765152161
264,5095679128
183,3820791127
466,2998863917
254,3036263547
307,5081630645
305,3964497124
454,2548506532
10,3241345104
150,3431983312
8,1938307537
113,1735402367
391,2374690125
232,2886254281
323,5071646994
6,5374910817
469,5071409849
292,5208019782
38,1986903045
146,3498045191
472,1654380045
350,3100935010
63,5293548914
400,2866093497
211,5069240935
252,3973481570
238,3045375444
7,3925753350
281,5362713662
138,3690890242
13,2808357311
300,3925003184
135,2482406985
407,5111406625
50,2169278891
349,3956706543
468,2543678285
412,3088442777
150,2881414747
172,2479027453
338,5193513576
40,2592286763
193,2946847684
140,5075556491
138,1643029950
59,2481165763
266,2781890945
1,5089572921
319,3943884619
209,3184608952
9,5355965658
269,3222462732
383,2997861747
61,5203764855
466,5306168930
475,3704055857
191,1760747257
369,1993998995
363,2361808562
68,5086999782
407,2736153655
182,3251857247
353,2849047797
179,5182653200
193,1837965695
354,3896666488
380,3934961242
174,2902621901
246,5101762874
311,5066236107
296,5076662629
109,2869891174
300,5149014000
126,1803070041
487,3739003447
298,3320803583
337,2773326025
436,5135341709
198,3941729222
447,3539101803
151,2164062445
197,3043752732
181,5201572586
204,3561432224
382,5292466959
235,2737697650
119,2042108514
440,2654151143
400,3723338743
238,2496188021
34,1444301167
450,3810700149
350,2941917333
23,3237672190
120,5329215500
419,3510450063
265,3752419963
442,2706760202
6,1838978977
284,5175816162
456,3974865682
193,2886829857
314,1821079410
408,3151344077
251,1781552541
458,3164780665
289,2239679867
233,3883205923
158,2851588942
95,2819214037
400,3960601990
449,5064399057
465,5086881215
457,3780799347
52,5040529448
488,2856250794
431,3276402542
374,2017998315
47,2408128085
227,5303999800
494,5039111714
183,3059774952
65,2525758005
486,3118030901
25,2645475043
291,1195987551
151,5063933605
441,3505822112
43,1838466097
79,2342865791
350,5272054669
405,1780579015
339,3257735815
317,2232235097
97,5130047149
214,3134759001
467,5132984808
89,2339184505
315,3975834839
4,2513019923
274,5266175883
154,3322609392
73,5304963939
382,5045032631
54,3517509174
305,3931773382
230,2625056203
99,2684264147
488,3184291342
295,5038857587
284,3044053492
207,2758714891
32,3109322957
166,1219388014
310,5244221133
496,5242618311
269,5035778059
327,3940371609
496,3891432066
264,5140935205
179,3645339444
288,3539162605
380,2185954494
163,5082548021
213,5236337747
122,2920519960
216,2108756294
175,2819391571
330,5082980039
356,2606714737
342,3602828061
240,2268923024
271,3956811153
208,3475179492
82,3817050859
267,5074305123
394,2034468807
242,1936501922
338,3949963224
108,5015615567
315,3620089835
284,2789945360
229,3869298874
181,2997963631
273,5350193097
151,3088438551
365,5127344596
232,5315750603
205,2851008024
497,5152938381
383,2927902663
273,3268926531
356,3861896784
53,3211435324
407,3151344077
293,5205587822
103,5074252780
68,2317085575
137,3169102787
490,3043376794
140,5103823911
496,3848721993
111,3503476273
224,1728933792
20,3141051345
23,2204835825
274,2828393482
273,2500428327
446,3905923728
77,2883018445
449,3391721524
349,2658809653
35,1981751553
127,5330767439
29,5280668580
24,3504228045
89,5326679978
61,5363698349
456,3631441363
489,3862287894
413,5343420455
288,2873936222
494,2656470670
130,1771770605
266,1870953472
355,2378965757
385,2418396265
30,5374207493
441,2908510894
210,3210323214
25,5105439175
500,3152903565
125,5073769775
362,3975927245
24,3978456357
10,5292169887
332,2869668574
109,2832152387
319,2395646017
128,3031808914
79,5305955747
370,5117332382
126,1793117585
476,2712113440
139,5375165339
467,2107124263
96,5088274299
113,3877159107
273,5329488533
185,1983676892
270,5242787882
160,2985257615
327,1763817697
426,2631061137
172,3830145002
367,3873512438
245,2197717347
309,3432244174
252,3183183101
28,2871422095
447,5228185306
251,2998954271
310,3652076741
498,2399342723
373,1614882741
140,5234836907
328,1810404915
53,2528176700
318,5283372632
411,3228054664
133,3116143007
209,2079231487
464,3616458565
190,3616618341
279,1793173654
374,5264811939
279,2968630287
201,5282106427
115,5256409702
116,5363833563
209,3975883432
304,5133399380
171,3026023305
460,3879660421
17,3831386576
473,5023142761
46,3132997721
221,1799222985
461,3739179363
234,3196658873
406,2667213040
48,5083719306
335,2259980875
257,2624343383
464,5331540310
390,5303170991
279,2523408042
302,3044394714
245,3157618624
490,5150222022
150,2931985504
3,5372497984
451,3404625222
52,3182405782
87,5057650984
203,3044715672
176,5070034883
307,5067206397
400,2483409953
266,2841071604
68,5079099239
188,2721815287
430,2997977065
498,3119238711
447,2893625077
184,3941550562
76,5223476283
366,3252222331
372,5351846916
222,5201572586
230,3881029016
189,2962151187
131,3045052072
369,3561806443
380,3442840982
467,5137466352
500,2242647231
393,3086699533
422,5073269277
47,2997884103
141,3828838193
355,2029764127
153,1822213653
299,2204835825
412,1945868012
74,1908481535
332,3197130293
380,3983495859
5,5288011409
95,5369368625
223,3008419835
348,2431229383
237,2892904177
100,2567704921
280,2864034684
154,5076824004
121,5225810290
131,5081273165
288,1746465667
401,2193376024
2,3861722399
485,5228579062
485,1000751491
440,3828796472
498,3249071701
423,5376044252
307,5249841496
224,5274549020
263,5077015230
31,3317803427
33,3743998822
54,2690253424
129,3969692547
392,5147358488
377,5213940785
369,3212703187
390,1818522533
329,3853340706
68,3847259863
266,1911659183
31,2438328093
485,3025257517
419,1856192992
260,2559251774
476,1932696761
228,3795669710
9,5099319158
483,2891408405
396,2183049322
107,3241803312
11,2015081065
25,3115216163
391,3215234072
321,2998951383
60,5265061490
10,1845308143
481,1896535074
13,5088670592
266,1865491400
361,5343717801
287,2884292997
451,2717985405
351,3213620815
290,1940821523
98,5114091441
459,2277636935
435,5285367360
476,5066357584
216,2851588942
446,2299606531
221,3861603447
46,3973481570
397,2266137082
43,5328380428
11,1117413053
418,3993631065
310,5107261232
426,5089291869
14,1743465875
258,1603992647
374,5267810076
272,2230487581
164,2650260615
369,3507414082
461,5316785269
477,5120587121
416,5160714375
490,3788427783
61,5000475654
425,5088274299
231,2682314143
84,2913035433
149,3405611782
451,2538798393
75,1408320155
241,5320636711
91,3753781635
299,3179362590
481,3537223782
71,3518321294
305,5045535765
408,3847072919
86,3672604271
86,3510377721
2,1944869574
399,2344320693
310,5041482958
259,3052993141
219,1799756963
246,3307989365
265,5287987460
279,3057799275
476,3584219452
356,2844868055
187,1564658453
428,2776104421
148,2323013681
353,5082110594
302,2662440371
124,3300933607
146,5341229917
37,2543678285
12,2996278843
330,5133315753
149,1815966102
453,3503453533
397,5044714021
39,3256366650
164,2941634180
122,2289941432
68,3271901761
32,3675855937
129,2998943851
327,5260613821
481,2125382324
150,2218774047
292,2164062445
382,3759504435
470,2734434907
149,3076397651
321,5047240256
316,5227614030
1,5171582624
263,5146905290
43,5234237973
370,5253407130
231,5293711155
250,5127436433
374,3313213222
183,2640908051
112,3262683194
475,5176555633
146,5266215235
214,5098783178
180,2306985942
79,1866713345
332,3592316740
173,5090922203
405,2384203234
121,2766467333
87,3494811622
495,2464479505
183,1855938965
18,5116254120
61,2772394721
130,5127344885
281,5040813258
394,5318854842
411,2932619375
241,1599665362
449,3690890242
208,3491745361
8,2765587821
63,3478886010
361,3122308613
406,5106337890
353,1919053690
356,3262311370
301,5299007207
492,2382497881
193,2765587821
302,5069240935
210,3370526194
343,2998908987
255,2912263583
333,3796747917
31,2206178062
47,2592286763
91,2166118790
259,2382485145
84,3993631065
103,5175726615
458,2288705060
100,5042659316
94,3893302194
418,3206748682
121,2114776427
227,1617109505
290,5221819211
20,5064380488
426,2851816252
363,1884580820
231,5310706298
347,2998935683
492,5077926112
496,5111643280
45,5074592235
477,5228942779
415,5207824133
308,3976010717
316,3853988618
247,3172667122
180,2998983535
94,1777155062
402,5092275060
71,3753781635
253,2882112705
427,1936160657
421,5257292628
474,5344988458
121,5059324532
111,2911724894
1,3951913177
248,2440276414
179,3045439654
300,1765152161
360,3949973197
78,3045064022
10,2672971647
283,5096921939
26,2193376024
417,5320378634
388,2560855084
175,3079946793
329,5076067696
434,2998867723
328,2621438593
44,3880167658
410,2806249953
432,2826831007
91,3001310851
413,1804201077
95,2688730111
193,2164062445
268,3912145671
364,1803070041
112,5073451502
92,2072368975
394,5317558108
476,5081347316
334,3978382677
448,1823390681
312,5180380505
447,2948816237
214,3655770373
89,1806753147
139,2911880304
91,1004311953
383,3176097885
162,5188651431
386,5063376611
415,3975902871
19,5138593925
452,1845308143
488,5183410853
430,2575580780
38,2354983901
318,1768896294
187,2344381631
225,3099738932
407,5059324532
347,3977059170
305,5306693644
434,2693272105
344,5138593925
388,5359517113
346,2903611633
28,3926468600
291,5015464900
206,3045384252
198,3511481837
391,2923443592
270,3308680025
188,2248233533
198,1764639177
348,2735567275
245,5109953003
60,3847082898
447,1621662667
123,1837032755
259,2388926621
124,2879897381
259,5286162816
156,1781070884
194,5202599362
284,3478877367
21,5027247064
1,3246337062
173,5154283944
417,5078891712
266,5145552673
474,5335234009
151,1855920984
107,5374588738
101,2309102980
220,2631412163
463,2131398024
120,5238498194
22,2181615212
1,3985341370
493,3787661162
494,2166327235
110,5306452989
95,2945165054
90,1790379901
5,5061893050
130,5117212445
449,2313052804
476,3972135191
92,3683785603
177,3238287251
402,3793889353
298,5193189577
96,5168146427
7,3976005679
7,1821498400
166,5333511659
246,2785590811
188,5361293462
53,5375205281
361,5147963834
9,5126223090
433,5310461261
266,3756807505
457,2986937200
134,2836976032
29,2814877310
230,2693272105
159,3742292511
308,2998982025
8,5178338634
242,2566466464
218,5323503492
439,5257048960
169,3115464905
244,3324151972
335,5315516038
225,3204411241
240,5159777767
3,2401658212
358,3936139045
470,5345079467
207,5307539273
192,5066276843
118,2826831007
359,1564899195
74,3218733215
75,5078707379
349,2243211435
203,2851617982
333,3912145671
156,1101822481
9,5073245801
432,3885299181
313,1007875984
396,5292411778
286,5055434631
3,3817050859
451,5087205603
85,2906407671
344,5285050433
324,3074546322
166,2213031313
290,5257860573
66,2248293637
175,3780799347
158,3252722621
471,5090345633
426,2117184411
367,1908339831
133,2742703303
48,5224874537
12,3043752732
314,5236536456
242,3961391044
458,3879829761
58,3310287273
124,3976241768
424,2352952714
184,5173058749
197,3279732284
240,2436212297
7,2998865253
159,2199311910
200,3271621590
374,5214068626
73,2741421123
364,3252318224
65,2356391087
74,3847259863
97,3249589550
50,5223387922
434,3490897177
107,2562138605
92,2648132774
139,5362640294
499,5321370302
282,1821298173
34,5183623201
281,5045113379
489,2885387511
139,5108914403
347,2844652117
368,5210364651
68,3210323214
113,3242253604
78,3239617560
195,5071409849
194,3197479432
146,3201931027
404,2887380975
407,2951173891
13,5335234009
420,5101287837
476,5029735986
488,3168268897
412,3681638860
358,5057896568
324,2784199412
229,3861896784
459,3118481987
383,5053535931
8,2625056203
276,5315653183
97,2175459941
421,5242092756
417,5061802845
74,3943177739
364,2863032894
475,5286082103
447,3641820591
335,2997875083
263,3539193937
178,1821079410
82,3224357790
19,2695132994
50,2491005185
38,2744023403
254,5072190111
160,5111833956
82,3782419024
176,5015615567
117,3911297174
251,5257048960
271,2583144774
228,2378401611
219,2706760202
477,5310722729
296,5192677707
208,3603165520
344,5290503815
38,5306614998
110,2863032894
242,3794231150
339,2932025202
5,3529426925
326,5086887834
218,2885659125
439,3592316740
240,3973489519
487,3776766955
216,3046316057
247,2264090642
16,5288758447
2,5180351884
477,2536310627
459,3002656862
14,2952725952
182,3616618932
286,5075819605
404,3501625282
433,2446825285
377,2765587821
473,5230464820
118,5183623201
322,2998933413
434,5134772114
47,3243255614
165,2420513115
478,2089876613
393,2629645101
175,3863770466
385,5154766420
175,3978462568
47,2856858024
185,5061640970
394,3993631065
156,2697848337
283,3912166580
408,2435202601
214,1803952595
176,2631061137
497,3043468940
323,3171399652
147,2365198283
446,2457584631
353,3853988618
114,3112763267
293,1642351362
391,3700712884
74,2880522145
427,5238079710
200,3921296317
162,3926468600
256,3963007904
348,1943372682
151,3254035465
127,2437356095
109,5324812718
215,5083940187
446,2695659511
179,1922761685
286,2612922641
379,2268951072
252,5181875032
415,5291864332
84,2192897294
153,1909181605
490,3056391133
347,1771665954
303,2844122045
46,2269735003
94,1891714435
117,5329891664
125,5065049442
288,3777155714
157,5286066760
406,2998951677
188,5234237973
70,3083451671
31,2696277425
50,2691075915
96,3313213222
410,5317669839
148,2152662375
447,5306381565
164,3198379823
294,3276822625
14,5298586302
401,3510658102
286,3987184849
188,1830630645
160,1830627563
276,2760186970
478,2492944905
264,3829917378
439,1025430091
130,5066579986
350,1966635243
437,3141051345
388,3796765414
464,5262037284
190,3845407992
437,3203196422
248,2670535581
262,3159528667
382,5183546007
241,3863503185
322,2832273680
298,2878052231
342,5223277260
265,2063635065
229,5088732036
220,2747615677
312,3047875455
421,1166929147
449,5341808427
319,3936154720
127,2697343195
260,5076256213
325,5144426696
316,5147619109
348,3224727924
493,3941885149
69,5118252888
76,3119238711
221,5049649390
388,2695891484
172,3038601692
82,3229505820
500,5347212327
48,2869290052
276,3061029441
439,5033736909
53,2481991803
23,2038450880
95,1894100487
273,5234830024
263,2691324867
171,1634401881
59,2886843103
70,3130491853
453,5110103868
362,2789651904
304,1785054154
296,5202799577
260,2614452940
191,5239912666
124,5181033427
390,2884510127
121,2721438911
336,3040264570
9,3948085471
237,2934050413
485,1792114523
447,2459669094
213,5043258053
145,3777488097
452,3810094042
235,3941417368
33,3229476612
487,3099738932
180,2967311815
13,5302203680
350,2873955651
424,2970074555
499,5126223090
281,5304963939
367,3504545813
92,1878515871
265,3191156914
279,3990282524
